transaction_id,customer_id,timestamp,amount_eur,currency,channel,card_present,merchant_category,merchant_name,transaction_country,transaction_city,device_id,device_fingerprint,ip_address,auth_method,auth_success,txn_count_last_1h,txn_count_last_24h,txn_amount_last_24h,response_time_ms,is_fraud,fraud_type,age,monthly_income_eur,credit_score,is_synthetic_identity,is_mule_account,kyc_verified,account_type,zone,account_open_date,date,hour,day_of_week,month,year,is_foreign,is_unknown_device,fraud_label,card_presence,fraud_type_clean,amount_bucket
TXN00000071,CUS000630,2024-05-05 02:18:32,58.25,EUR,online,0,restaurant,Pizzeria Baffetto,IT,Roma,DEV0002517,8ff402ce63610947,93.39.117.112,biometric,1,0,3,298.37,760,0,legitimate,48,2405.39,703,0,0,1,business,Prati,2023-07-24,2024-05-05,2,Sunday,2024-05,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00000072,CUS001757,2024-11-24 09:53:34,123.38,EUR,pos_terminal,1,online_shopping,Alitalia,IT,Roma,DEV0007025,e16a6ba3b0918359,93.41.228.240,pin,0,0,5,634.74,692,0,legitimate,54,1847.45,455,0,0,1,savings,Prati,2022-07-01,2024-11-24,9,Sunday,2024-11,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000073,CUS001484,2025-08-16 07:21:40,41.32,EUR,pos_terminal,1,online_shopping,Ristorante Da Mario,IT,Roma,DEV0005933,3a0b94b06c9c9383,93.34.124.141,pin,1,4,1,68.85,542,0,legitimate,64,3490.95,733,0,0,1,checking,Nomentano,2021-01-31,2025-08-16,7,Saturday,2025-08,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00000074,CUS000011,2024-12-11 02:45:08,391.09,EUR,online,0,atm_withdrawal,Pizzeria Baffetto,IT,Roma,DEV0000041,adf8d95bc08588dc,152.239.207.83,biometric,1,0,3,788.08,240,0,legitimate,50,5464.82,846,0,0,1,checking,Ostiense,2020-12-26,2024-12-11,2,Wednesday,2024-12,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00000075,CUS000205,2024-08-05 12:18:34,331.74,EUR,mobile_app,0,atm_withdrawal,UniCredit ATM,IT,Roma,DEV0000819,46433ae5abe6a236,93.39.105.125,3ds,1,0,2,779.75,151,0,legitimate,77,3288.16,529,0,0,1,savings,Ostiense,2019-05-12,2024-08-05,12,Monday,2024-08,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00000076,CUS000808,2025-01-04 16:06:01,391.05,EUR,online,0,clothing,Shell Via Tiburtina,IT,Roma,DEV0003230,389517d19f0fa2e5,93.43.89.217,biometric,1,0,4,1512.06,632,0,legitimate,63,1852.03,308,0,0,1,savings,Esquilino,2023-01-29,2025-01-04,16,Saturday,2025-01,2025,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00000077,CUS001369,2024-07-21 00:18:44,29.23,EUR,mobile_app,0,subscription,Netflix,IT,Roma,DEV0005473,d905b58847930ca4,93.37.202.126,pin,1,0,2,114.67,329,0,legitimate,64,1249.69,680,0,0,1,checking,Trastevere,2022-01-10,2024-07-21,0,Sunday,2024-07,2024,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00000078,CUS001563,2024-12-31 13:28:06,1742.75,EUR,online,0,crypto_exchange,Bar Roma Centro,ES,Bucharest,DEV0006250,c0aa016f9f142c1d,9.92.90.145,none,1,1,6,19177.85,451,0,legitimate,66,2387.71,832,0,0,1,checking,San Giovanni,2022-04-28,2024-12-31,13,Tuesday,2024-12,2024,1,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00000079,CUS001563,2025-03-01 08:56:23,5143.75,EUR,mobile_app,0,crypto_exchange,Ristorante Da Mario,IT,Roma,DEV0006250,c0aa016f9f142c1d,9.92.90.145,otp,0,0,4,20269.48,437,0,legitimate,66,2387.71,832,0,0,1,checking,San Giovanni,2022-04-28,2025-03-01,8,Saturday,2025-03,2025,0,0,Legitimate,Card Not Present,Legitimate,5K+
TXN00000080,CUS001584,2024-11-13 04:54:58,374.97,EUR,pos_terminal,1,travel,Zalando.it,IT,Roma,DEV0006335,a283eaf773af208b,93.41.205.8,pin,1,0,3,2093.4,192,0,legitimate,39,1223.28,841,0,0,1,business,Testaccio,2023-08-19,2024-11-13,4,Wednesday,2024-11,2024,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00000081,CUS001496,2024-07-25 12:37:03,83.07,EUR,online,0,insurance,Alitalia,IT,Roma,DEV0005981,db3dc2a898415ab8,93.44.97.60,pin,1,1,3,366.68,420,0,legitimate,23,1206.95,808,0,0,1,checking,Centocelle,2021-02-11,2024-07-25,12,Thursday,2024-07,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00000082,CUS001094,2024-04-12 18:11:09,108.34,EUR,atm,1,restaurant,Unieuro Porta di Roma,IT,Roma,DEV0004373,d590601e3216eb56,93.35.36.82,3ds,1,1,3,396.82,52,0,legitimate,69,5529.38,695,0,0,1,checking,Trastevere,2019-04-29,2024-04-12,18,Friday,2024-04,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000083,CUS001372,2025-06-04 16:23:07,68.45,EUR,pos_terminal,1,clothing,Enel Energia,IT,Roma,DEV0005485,4b260d4c85d8bef6,115.25.136.51,pin,1,0,3,212.82,189,0,legitimate,24,2309.92,358,0,0,1,checking,Esquilino,2019-11-16,2025-06-04,16,Wednesday,2025-06,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000084,CUS000455,2025-02-26 06:14:57,7515.93,EUR,pos_terminal,1,crypto_exchange,ACEA Roma,IT,Roma,DEV0001817,d241f20d9e4aa240,93.44.60.121,none,1,0,10,146397.2,110,0,legitimate,27,1514.53,335,0,0,1,checking,Parioli,2023-10-25,2025-02-26,6,Wednesday,2025-02,2025,0,0,Legitimate,Card Present,Legitimate,5K+
TXN00000085,CUS001573,2024-04-06 22:34:17,364.22,EUR,online,0,online_shopping,Unieuro Porta di Roma,IT,Roma,DEV0006290,b9ca6b245e6089fc,93.45.137.252,3ds,1,1,1,471.76,720,0,legitimate,73,1025.86,644,0,0,1,checking,Prati,2023-09-27,2024-04-06,22,Saturday,2024-04,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00000086,CUS000697,2025-09-10 17:35:27,2464.22,EUR,atm,1,transfer,Conad Trastevere,IT,Roma,DEV0002786,65318348562b86e9,93.45.22.236,otp,1,2,4,6588.99,252,0,legitimate,31,1419.37,513,0,0,1,savings,Prati,2023-01-11,2025-09-10,17,Wednesday,2025-09,2025,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00000087,CUS001874,2025-01-01 17:04:57,116.18,EUR,branch,1,restaurant,Farmacia Trastevere,IT,Roma,DEV0007493,9c49c72939aabc18,93.48.116.197,none,1,0,3,241.05,198,0,legitimate,44,4740.67,438,0,0,1,checking,Prati,2022-10-27,2025-01-01,17,Wednesday,2025-01,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000088,CUS000283,2024-07-15 00:08:02,339.8,EUR,mobile_app,0,atm_withdrawal,Shell Via Tiburtina,IT,Roma,DEV0001129,f89c6f66cd13e56d,93.44.139.157,3ds,0,0,2,795.07,486,0,legitimate,26,8953.17,697,0,0,1,savings,Flaminio,2021-10-31,2024-07-15,0,Monday,2024-07,2024,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00000089,CUS000433,2025-07-12 20:49:53,1765.01,EUR,online,0,electronics,Alitalia,IT,Roma,DEV0001729,1283079a1e1e016a,93.40.94.116,none,1,0,0,0.0,115,0,legitimate,64,1464.1,455,0,0,1,business,Balduina,2023-05-22,2025-07-12,20,Saturday,2025-07,2025,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00000090,CUS000696,2024-11-15 02:23:46,508.69,EUR,online,0,online_shopping,Farmacia Trastevere,IT,Roma,DEV0002781,20e3deb5886dc85f,93.41.104.36,pin,1,0,4,262.57,404,1,first_party_fraud,21,3575.95,653,1,0,0,checking,Nomentano,2024-05-05,2024-11-15,2,Friday,2024-11,2024,0,0,Fraud,Card Not Present,First Party Fraud,500-1K
TXN00000091,CUS000872,2024-10-10 03:20:55,75.85,EUR,online,0,gas_station,Zalando.it,IT,Roma,DEV0003486,5d863cfb327061eb,93.35.127.199,pin,1,0,2,79.62,124,0,legitimate,66,1119.81,398,0,0,1,checking,Balduina,2018-09-30,2024-10-10,3,Thursday,2024-10,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00000092,CUS000793,2024-01-03 08:01:45,53.78,EUR,mobile_app,0,pharmacy,Spotify,IT,Roma,DEV0003169,a71789998c23ac5b,93.46.61.21,otp,1,1,1,106.68,780,0,legitimate,63,909.1,589,0,1,1,checking,Flaminio,2024-03-26,2024-01-03,8,Wednesday,2024-01,2024,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00000093,CUS000535,2025-06-13 18:50:22,9.48,EUR,mobile_app,0,subscription,Pizzeria Baffetto,IT,Roma,DEV0002137,728f87cc1a2760fb,93.32.147.108,3ds,0,1,7,128.13,105,0,legitimate,64,5087.18,831,0,0,1,checking,Monti,2022-05-16,2025-06-13,18,Friday,2025-06,2025,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00000094,CUS000816,2025-07-04 01:33:24,72.12,EUR,mobile_app,0,pharmacy,Poste Italiane ATM,IT,Roma,DEV0003261,bb18b730d43eb8c8,93.40.171.127,3ds,1,1,1,76.52,364,0,legitimate,31,3002.66,384,0,0,1,checking,Centocelle,2021-07-27,2025-07-04,1,Friday,2025-07,2025,0,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00000095,CUS000953,2024-02-20 06:26:58,19.86,EUR,online,0,entertainment,Esselunga Parioli,IT,Roma,DEV0003810,bf1d3687dbed18b0,105.164.169.32,otp,1,2,5,189.4,70,0,legitimate,64,2521.47,800,0,0,1,savings,Centocelle,2021-03-06,2024-02-20,6,Tuesday,2024-02,2024,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00000096,CUS001406,2025-12-13 14:20:21,64.13,EUR,atm,1,clothing,Bar Roma Centro,IT,Roma,DEV0005623,7c939152c7632276,93.38.164.170,biometric,1,1,4,452.25,737,0,legitimate,62,7208.8,820,0,0,1,checking,Monti,2018-11-25,2025-12-13,14,Saturday,2025-12,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000097,CUS001767,2025-08-03 17:47:22,2197.96,EUR,pos_terminal,1,transfer,Coinbase,IT,Roma,UNKNOWN,0e10e9c2cb0ce6ed,219.184.50.232,otp,1,1,0,0.0,514,1,phishing_ato,55,4438.56,781,0,0,1,checking,Trastevere,2019-03-23,2025-08-03,17,Sunday,2025-08,2025,0,1,Fraud,Card Present,Phishing Ato,1K-5K
TXN00000098,CUS000330,2024-11-09 18:26:24,2031.36,EUR,pos_terminal,1,travel,Ristorante Da Mario,IT,Roma,DEV0001319,56d314a1b87d9ab9,93.36.218.220,pin,1,1,0,0.0,433,0,legitimate,42,5438.8,482,0,0,1,checking,Centocelle,2021-12-07,2024-11-09,18,Saturday,2024-11,2024,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00000099,CUS001039,2024-09-06 05:29:44,35.55,EUR,pos_terminal,1,subscription,Zara Via del Corso,IT,Roma,DEV0004154,e9937d21151a1c1c,93.40.17.15,biometric,1,2,6,285.48,482,0,legitimate,24,6979.85,544,0,0,1,checking,Testaccio,2018-08-21,2024-09-06,5,Friday,2024-09,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00000100,CUS000024,2025-01-03 22:30:33,9600.19,EUR,mobile_app,0,crypto_exchange,Farmacia Trastevere,RU,Roma,UNKNOWN,9a3d9e9e745097c4,160.177.141.17,otp,1,1,3,953.72,39,1,account_takeover,35,2483.02,772,0,0,1,checking,Nomentano,2021-07-14,2025-01-03,22,Friday,2025-01,2025,1,1,Fraud,Card Not Present,Account Takeover,5K+
TXN00000101,CUS000621,2025-09-24 20:46:50,24.08,EUR,branch,1,subscription,Amazon.it,BR,Moscow,DEV0002481,001392b8e099b2a0,93.34.54.128,otp,1,0,3,111.64,189,0,legitimate,72,3031.65,633,0,0,1,checking,Trastevere,2021-12-29,2025-09-24,20,Wednesday,2025-09,2025,1,0,Legitimate,Card Present,Legitimate,0-50
TXN00000102,CUS001029,2025-10-03 05:19:37,2607.43,EUR,online,0,travel,Binance,RU,Sao Paulo,UNKNOWN,c793ac16baa2f805,32.234.154.141,none,1,3,27,10202.74,746,1,card_not_present_fraud,25,5762.34,789,0,0,1,savings,Balduina,2020-12-03,2025-10-03,5,Friday,2025-10,2025,1,1,Fraud,Card Not Present,Card Not Present Fraud,1K-5K
TXN00000103,CUS001991,2025-01-04 03:46:01,1325.76,EUR,mobile_app,0,travel,Bar Roma Centro,IT,Roma,DEV0007961,11c53f128e84c6e0,93.38.168.48,otp,1,1,3,5644.66,668,0,legitimate,20,5677.5,418,0,0,1,savings,Esquilino,2022-09-02,2025-01-04,3,Saturday,2025-01,2025,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00000104,CUS000869,2024-04-16 20:52:14,3480.54,EUR,online,0,transfer,Binance,IT,Roma,DEV0003474,cbee47204a829ca7,93.32.52.1,biometric,1,1,5,16734.74,688,0,legitimate,55,4446.64,576,0,0,1,checking,Monteverde,2022-10-03,2024-04-16,20,Tuesday,2024-04,2024,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00000105,CUS001783,2025-08-28 18:05:26,97.16,EUR,online,0,pharmacy,Esselunga Parioli,DE,Bucharest,DEV0007129,791f02861acead85,93.34.28.83,biometric,1,1,5,323.84,547,0,legitimate,22,2043.19,385,0,0,1,checking,Centocelle,2019-09-25,2025-08-28,18,Thursday,2025-08,2025,1,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00000106,CUS001942,2024-09-03 17:00:10,1354.61,EUR,mobile_app,0,crypto_exchange,Cinema The Space,IT,Roma,DEV0007765,7cf13ba057c7cde0,93.38.33.86,biometric,1,1,0,0.0,364,0,legitimate,53,2406.83,721,0,0,1,checking,Tor Vergata,2020-10-22,2024-09-03,17,Tuesday,2024-09,2024,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00000107,CUS000405,2025-09-09 02:24:16,1657.27,EUR,atm,1,transfer,ACEA Roma,IT,Roma,DEV0001617,c98bbd11d466fb55,93.43.123.224,biometric,1,2,2,5062.97,554,0,legitimate,75,2977.73,551,0,0,1,savings,Trastevere,2022-12-05,2025-09-09,2,Tuesday,2025-09,2025,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00000108,CUS000891,2024-04-20 10:54:44,41.8,EUR,mobile_app,0,grocery,Netflix,IT,Roma,DEV0003562,b43e34e1a484f566,93.44.12.25,otp,1,1,6,406.66,97,0,legitimate,41,1421.28,342,0,1,1,checking,Testaccio,2024-01-12,2024-04-20,10,Saturday,2024-04,2024,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00000109,CUS000082,2024-07-15 15:56:34,75.14,EUR,pos_terminal,1,restaurant,Spotify,IT,Roma,DEV0000326,bf3de651cc286059,93.44.54.88,none,1,1,2,128.3,161,0,legitimate,74,4679.43,773,0,0,1,checking,Centocelle,2020-05-15,2024-07-15,15,Monday,2024-07,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000110,CUS000752,2024-04-11 16:45:57,126.85,EUR,branch,1,grocery,ACEA Roma,US,Lagos,DEV0003006,8f6ec1a652c191d9,93.41.132.61,otp,1,2,5,361.88,669,0,legitimate,36,3163.29,837,0,0,1,checking,Ostiense,2019-06-14,2024-04-11,16,Thursday,2024-04,2024,1,0,Legitimate,Card Present,Legitimate,50-200
TXN00000111,CUS000692,2025-03-23 01:48:31,51.69,EUR,branch,1,pharmacy,Zalando.it,IT,Roma,DEV0002765,f3d2d3d391352bbf,93.42.234.246,otp,1,2,4,168.35,239,0,legitimate,68,6614.64,697,0,0,1,checking,Ostiense,2022-06-04,2025-03-23,1,Sunday,2025-03,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000112,CUS001112,2025-05-31 14:55:01,1305.05,EUR,atm,1,electronics,Pizzeria Baffetto,IT,Roma,DEV0004446,11d63ef57902fa0a,93.35.231.151,3ds,1,1,1,861.66,271,0,legitimate,51,1895.82,595,0,0,1,checking,Prati,2022-12-15,2025-05-31,14,Saturday,2025-05,2025,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00000113,CUS000731,2025-09-24 05:24:34,16.46,EUR,branch,1,subscription,Conad Trastevere,IT,Roma,DEV0002921,ab74a3f1792ca597,93.34.131.30,3ds,1,1,1,22.31,572,0,legitimate,29,3806.24,575,0,0,1,business,Esquilino,2023-11-26,2025-09-24,5,Wednesday,2025-09,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00000114,CUS000665,2024-06-16 18:43:05,1200.9,EUR,online,0,electronics,Farmacia Trastevere,BR,Bucharest,UNKNOWN,c228ce63562e5f07,90.117.138.135,none,1,9,23,5117.04,152,1,card_not_present_fraud,31,1890.0,404,0,0,1,business,Ostiense,2020-11-29,2024-06-16,18,Sunday,2024-06,2024,1,1,Fraud,Card Not Present,Card Not Present Fraud,1K-5K
TXN00000115,CUS000732,2025-10-09 04:16:22,238.69,EUR,online,0,clothing,Carrefour EUR,IT,Roma,DEV0002926,3c82c08409bc09ca,93.35.201.154,biometric,1,0,2,845.52,192,0,legitimate,18,1583.11,411,0,0,1,checking,Balduina,2020-08-08,2025-10-09,4,Thursday,2025-10,2025,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00000116,CUS000510,2024-04-28 19:03:31,1796.55,EUR,branch,1,gas_station,Esselunga Parioli,IT,Roma,DEV0002037,3409e151d48bd9aa,93.42.249.76,3ds,0,3,8,795.07,437,1,card_present_fraud,66,1905.56,486,0,0,1,checking,Centocelle,2019-01-19,2024-04-28,19,Sunday,2024-04,2024,0,0,Fraud,Card Present,Card Present Fraud,1K-5K
TXN00000117,CUS000259,2025-04-30 09:56:37,295.07,EUR,online,0,clothing,Ristorante Da Mario,IT,Roma,DEV0001033,83204679790d8659,93.35.95.109,pin,1,0,1,292.59,540,0,legitimate,38,2200.25,626,0,0,1,business,Trastevere,2022-11-14,2025-04-30,9,Wednesday,2025-04,2025,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00000118,CUS000883,2025-08-21 01:58:33,8650.22,EUR,atm,1,crypto_exchange,Amazon.it,IT,Roma,DEV0003530,eca75bccdb956a94,93.38.110.209,pin,1,0,3,39284.97,374,0,legitimate,21,8608.56,584,0,0,1,business,Monteverde,2018-09-29,2025-08-21,1,Thursday,2025-08,2025,0,0,Legitimate,Card Present,Legitimate,5K+
TXN00000119,CUS001991,2025-05-03 15:31:18,108.07,EUR,mobile_app,0,atm_withdrawal,Cinema The Space,CN,Sao Paulo,DEV0007961,11c53f128e84c6e0,93.38.168.48,3ds,1,2,1,192.22,199,0,legitimate,20,5677.5,418,0,0,1,savings,Esquilino,2022-09-02,2025-05-03,15,Saturday,2025-05,2025,1,0,Legitimate,Card Not Present,Legitimate,50-200
TXN00000120,CUS000939,2025-07-09 11:29:22,31.07,EUR,online,0,grocery,Esselunga Parioli,IT,Roma,DEV0003754,9ae5ac907a3fdf1c,93.42.100.115,3ds,1,1,3,108.11,278,0,legitimate,44,2013.41,714,0,0,1,checking,Prati,2023-05-03,2025-07-09,11,Wednesday,2025-07,2025,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00000121,CUS000764,2025-04-12 09:41:20,67.32,EUR,atm,1,grocery,Ristorante Da Mario,IT,Roma,DEV0003053,0bb80bad2296fff2,93.39.8.1,none,1,0,2,188.72,284,0,legitimate,59,4816.1,655,0,0,1,checking,Testaccio,2022-11-19,2025-04-12,9,Saturday,2025-04,2025,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000122,CUS000783,2024-03-07 08:39:28,3210.96,EUR,pos_terminal,1,transfer,Generali Assicurazioni,IT,Roma,DEV0003129,1f0cf29a5a013b8e,93.47.48.121,pin,1,0,6,22972.52,788,0,legitimate,75,2938.34,741,0,0,1,checking,Monteverde,2019-08-19,2024-03-07,8,Thursday,2024-03,2024,0,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00000123,CUS000692,2024-06-12 02:43:53,3198.39,EUR,mobile_app,0,crypto_exchange,Farmacia Trastevere,IT,Roma,DEV0002765,f3d2d3d391352bbf,93.42.234.246,pin,1,0,1,2803.84,306,0,legitimate,68,6614.64,697,0,0,1,checking,Ostiense,2022-06-04,2024-06-12,2,Wednesday,2024-06,2024,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00000124,CUS000866,2024-04-11 19:12:42,30.84,EUR,mobile_app,0,subscription,Conad Trastevere,US,Paris,DEV0003461,9b97f05dd37d9f4e,93.37.28.154,pin,1,1,3,52.47,741,0,legitimate,73,2414.13,461,0,0,1,business,Esquilino,2021-05-28,2024-04-11,19,Thursday,2024-04,2024,1,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00000125,CUS001714,2024-11-16 08:56:01,3388.93,EUR,mobile_app,0,crypto_exchange,Alitalia,IT,Roma,DEV0006853,b9b280498dc9c9ba,93.46.148.246,none,1,1,1,2952.57,249,0,legitimate,58,3700.48,659,0,0,1,savings,Trastevere,2018-12-28,2024-11-16,8,Saturday,2024-11,2024,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00000126,CUS001626,2025-06-15 10:13:23,412.19,EUR,online,0,online_shopping,Enel Energia,IT,Roma,DEV0006501,9dd32d25d61f2c12,93.37.25.144,none,1,2,7,3024.32,704,0,legitimate,22,4341.89,686,1,0,0,savings,Tor Vergata,2024-02-03,2025-06-15,10,Sunday,2025-06,2025,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00000127,CUS000621,2025-02-10 00:41:49,265.35,EUR,online,0,utility_bill,Poste Italiane ATM,IT,Roma,DEV0002481,001392b8e099b2a0,93.34.54.128,otp,1,0,4,771.47,494,0,legitimate,72,3031.65,633,0,0,1,checking,Trastevere,2021-12-29,2025-02-10,0,Monday,2025-02,2025,0,0,Legitimate,Card Not Present,Legitimate,200-500
TXN00000128,CUS001422,2024-10-14 16:05:51,37.78,EUR,online,0,entertainment,Carrefour EUR,IT,Roma,DEV0005685,71126e12eab93595,93.40.213.64,3ds,1,1,4,152.82,301,0,legitimate,19,1836.16,576,0,0,1,checking,Esquilino,2023-04-28,2024-10-14,16,Monday,2024-10,2024,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00000129,CUS001175,2025-01-13 19:03:04,446.57,EUR,pos_terminal,1,atm_withdrawal,Shell Via Tiburtina,IT,Roma,DEV0004697,8ec73533feede4e7,93.42.75.20,pin,1,0,1,549.25,353,0,legitimate,77,1700.42,392,0,0,1,checking,Balduina,2021-09-19,2025-01-13,19,Monday,2025-01,2025,0,0,Legitimate,Card Present,Legitimate,200-500
TXN00000130,CUS000563,2024-10-12 20:51:50,74.69,EUR,atm,1,clothing,Cinema The Space,IT,Roma,DEV0002249,8c6159e752e58d58,93.40.139.238,pin,1,0,2,100.65,555,0,legitimate,27,1061.63,605,0,0,1,checking,Monteverde,2019-10-10,2024-10-12,20,Saturday,2024-10,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000131,CUS000567,2024-04-27 18:52:07,3307.23,EUR,pos_terminal,1,transfer,Zara Via del Corso,BR,Lagos,DEV0002265,3f5262d8d6ef92c9,10.184.79.13,biometric,1,2,3,7584.63,470,0,legitimate,33,1484.87,836,0,0,1,checking,Ostiense,2018-12-13,2024-04-27,18,Saturday,2024-04,2024,1,0,Legitimate,Card Present,Legitimate,1K-5K
TXN00000132,CUS001864,2025-07-19 06:42:03,37.1,EUR,branch,1,gas_station,Zara Via del Corso,IT,Roma,DEV0007454,50260b062aa5a281,93.37.173.25,pin,1,1,3,81.4,444,0,legitimate,48,6406.66,617,0,0,1,savings,Testaccio,2018-12-12,2025-07-19,6,Saturday,2025-07,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00000133,CUS000559,2024-10-09 06:21:14,34.42,EUR,pos_terminal,1,grocery,Alitalia,IT,Roma,DEV0002233,ea052bbddb727615,93.40.43.160,3ds,1,0,3,175.06,55,0,legitimate,49,2216.63,422,0,0,1,checking,Esquilino,2019-11-27,2024-10-09,6,Wednesday,2024-10,2024,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00000134,CUS000039,2024-04-12 00:49:42,84.58,EUR,pos_terminal,1,entertainment,Alitalia,IT,Roma,DEV0000153,1956a3d8ed736736,93.47.2.137,3ds,1,1,2,155.08,603,0,legitimate,22,3049.66,346,0,0,1,checking,Monti,2020-11-01,2024-04-12,0,Friday,2024-04,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000135,CUS000563,2024-08-29 03:28:53,1964.45,EUR,online,0,electronics,Netflix,IT,Roma,DEV0002249,8c6159e752e58d58,93.40.139.238,none,0,0,1,2320.2,241,0,legitimate,27,1061.63,605,0,0,1,checking,Monteverde,2019-10-10,2024-08-29,3,Thursday,2024-08,2024,0,0,Legitimate,Card Not Present,Legitimate,1K-5K
TXN00000136,CUS000199,2024-06-15 13:57:56,65.73,EUR,pos_terminal,1,online_shopping,ENI Stazione Ostiense,IT,Roma,DEV0000793,ddaba5e23adef229,93.49.237.130,otp,1,2,2,144.46,472,0,legitimate,26,1478.37,451,0,0,1,checking,Trastevere,2021-01-17,2024-06-15,13,Saturday,2024-06,2024,0,0,Legitimate,Card Present,Legitimate,50-200
TXN00000137,CUS001453,2025-07-08 11:32:57,831.59,EUR,mobile_app,0,travel,ENI Stazione Ostiense,IT,Roma,DEV0005809,ea5e3e1f484b8e65,93.42.36.246,3ds,1,0,2,2772.22,219,0,legitimate,31,6024.44,819,0,0,1,checking,Flaminio,2019-04-24,2025-07-08,11,Tuesday,2025-07,2025,0,0,Legitimate,Card Not Present,Legitimate,500-1K
TXN00000138,CUS001253,2025-02-17 17:51:46,514.87,EUR,mobile_app,0,electronics,Generali Assicurazioni,IT,Roma,DEV0005009,1871b4645a1dadd4,98.146.43.30,otp,1,0,7,2204.46,492,0,legitimate,18,4344.61,692,0,0,1,checking,Tor Vergata,2019-09-02,2025-02-17,17,Monday,2025-02,2025,0,0,Legitimate,Card Not Present,Legitimate,500-1K
TXN00000139,CUS001205,2025-06-22 09:58:27,35.03,EUR,pos_terminal,1,subscription,Farmacia Trastevere,IT,Roma,DEV0004818,14e33845a2d509b2,51.112.36.88,none,1,1,5,89.23,670,0,legitimate,27,4407.28,513,0,0,1,checking,Monteverde,2019-01-20,2025-06-22,9,Sunday,2025-06,2025,0,0,Legitimate,Card Present,Legitimate,0-50
TXN00000140,CUS001109,2024-06-29 20:16:26,8.47,EUR,online,0,subscription,Spotify,IT,Roma,DEV0004433,709b9fe2e5eaeb9f,93.49.180.22,3ds,1,0,6,25.94,281,0,legitimate,70,7209.25,386,0,0,1,checking,Monteverde,2023-04-04,2024-06-29,20,Saturday,2024-06,2024,0,0,Legitimate,Card Not Present,Legitimate,0-50
TXN00000141,CUS000703,2025-03-05 19:54:09,1662.6,EUR,pos_terminal,1,travel,MediaWorld Roma,IT,Roma,DEV0002809,e23409c3c56bb09e,93.42.191.92,biometric,0,3,4,5721.36,620,1,card_present_fraud,20,3230.66,824,0,0,1,savings,Trastevere,2023-04-20,2025-03-05,19,Wednesday,2025-03,2025,0,0,Fraud,Card Present,Card Present Fraud,1K-5K
